,id,filepath,label,fold
1176,12812-5-0-2,fold9/12812-5-0-2.wav,5,9
1177,128152-9-0-10,fold5/128152-9-0-10.wav,9,5
1178,128152-9-0-126,fold5/128152-9-0-126.wav,9,5
1179,128152-9-0-167,fold5/128152-9-0-167.wav,9,5
1180,128152-9-0-48,fold5/128152-9-0-48.wav,9,5
1181,128152-9-0-49,fold5/128152-9-0-49.wav,9,5
1182,128152-9-0-67,fold5/128152-9-0-67.wav,9,5
1183,128160-5-0-0,fold4/128160-5-0-0.wav,5,4
1184,128160-5-0-1,fold4/128160-5-0-1.wav,5,4
1185,128160-5-0-10,fold4/128160-5-0-10.wav,5,4
1186,128160-5-0-11,fold4/128160-5-0-11.wav,5,4
1187,128160-5-0-12,fold4/128160-5-0-12.wav,5,4
1188,128160-5-0-13,fold4/128160-5-0-13.wav,5,4
1189,128160-5-0-14,fold4/128160-5-0-14.wav,5,4
1190,128160-5-0-15,fold4/128160-5-0-15.wav,5,4
1191,128160-5-0-2,fold4/128160-5-0-2.wav,5,4
1192,128160-5-0-3,fold4/128160-5-0-3.wav,5,4
1193,128160-5-0-4,fold4/128160-5-0-4.wav,5,4
1194,128160-5-0-5,fold4/128160-5-0-5.wav,5,4
1195,128160-5-0-6,fold4/128160-5-0-6.wav,5,4
1196,128160-5-0-7,fold4/128160-5-0-7.wav,5,4
1197,128160-5-0-8,fold4/128160-5-0-8.wav,5,4
1198,128160-5-0-9,fold4/128160-5-0-9.wav,5,4
1199,128240-3-0-1,fold10/128240-3-0-1.wav,3,10
1200,128240-3-0-20,fold10/128240-3-0-20.wav,3,10
1201,128240-3-0-39,fold10/128240-3-0-39.wav,3,10
1202,128240-3-0-42,fold10/128240-3-0-42.wav,3,10
1203,128465-1-0-0,fold6/128465-1-0-0.wav,1,6
1204,128465-1-0-1,fold6/128465-1-0-1.wav,1,6
1205,128465-1-0-2,fold6/128465-1-0-2.wav,1,6
1206,128465-1-0-3,fold6/128465-1-0-3.wav,1,6
1207,128465-1-0-4,fold6/128465-1-0-4.wav,1,6
1208,128465-1-0-5,fold6/128465-1-0-5.wav,1,6
1209,128465-1-0-6,fold6/128465-1-0-6.wav,1,6
1210,128465-1-0-7,fold6/128465-1-0-7.wav,1,6
1211,128465-1-0-8,fold6/128465-1-0-8.wav,1,6
1212,128470-3-0-0,fold10/128470-3-0-0.wav,3,10
1213,128470-3-0-1,fold10/128470-3-0-1.wav,3,10
1214,128470-3-0-5,fold10/128470-3-0-5.wav,3,10
1215,128470-3-0-8,fold10/128470-3-0-8.wav,3,10
1216,128607-4-0-0,fold4/128607-4-0-0.wav,4,4
1217,128607-4-0-1,fold4/128607-4-0-1.wav,4,4
1218,128607-4-0-2,fold4/128607-4-0-2.wav,4,4
1219,128607-4-0-3,fold4/128607-4-0-3.wav,4,4
1220,128607-4-0-4,fold4/128607-4-0-4.wav,4,4
1221,128607-4-1-0,fold4/128607-4-1-0.wav,4,4
1222,128607-4-1-1,fold4/128607-4-1-1.wav,4,4
1223,128607-4-1-2,fold4/128607-4-1-2.wav,4,4
1224,128607-4-1-3,fold4/128607-4-1-3.wav,4,4
1225,128891-3-0-2,fold6/128891-3-0-2.wav,3,6
1226,128891-3-0-4,fold6/128891-3-0-4.wav,3,6
1227,128891-3-0-5,fold6/128891-3-0-5.wav,3,6
1228,129356-2-0-101,fold6/129356-2-0-101.wav,2,6
1229,129356-2-0-115,fold6/129356-2-0-115.wav,2,6
1230,129356-2-0-118,fold6/129356-2-0-118.wav,2,6
1231,129356-2-0-129,fold6/129356-2-0-129.wav,2,6
1232,129356-2-0-199,fold6/129356-2-0-199.wav,2,6
1233,129356-2-0-48,fold6/129356-2-0-48.wav,2,6
1234,129356-2-0-98,fold6/129356-2-0-98.wav,2,6
1235,129750-2-0-3,fold10/129750-2-0-3.wav,2,10
1236,129750-2-0-34,fold10/129750-2-0-34.wav,2,10
1237,129750-2-0-36,fold10/129750-2-0-36.wav,2,10
1238,129750-2-0-37,fold10/129750-2-0-37.wav,2,10
1239,129750-2-0-4,fold10/129750-2-0-4.wav,2,10
1240,129750-2-0-45,fold10/129750-2-0-45.wav,2,10
1241,129750-2-0-46,fold10/129750-2-0-46.wav,2,10
1242,129750-2-0-48,fold10/129750-2-0-48.wav,2,10
1243,130030-3-0-0,fold1/130030-3-0-0.wav,3,1
1244,130961-4-0-0,fold7/130961-4-0-0.wav,4,7
1245,130961-4-1-1,fold7/130961-4-1-1.wav,4,7
1246,130961-4-1-2,fold7/130961-4-1-2.wav,4,7
1247,130961-4-1-3,fold7/130961-4-1-3.wav,4,7
1248,130961-4-1-4,fold7/130961-4-1-4.wav,4,7
1249,130961-4-2-1,fold7/130961-4-2-1.wav,4,7
1250,130961-4-2-2,fold7/130961-4-2-2.wav,4,7
1251,130961-4-3-0,fold7/130961-4-3-0.wav,4,7
1252,130961-4-3-1,fold7/130961-4-3-1.wav,4,7
1253,130961-4-3-2,fold7/130961-4-3-2.wav,4,7
1254,130961-4-4-0,fold7/130961-4-4-0.wav,4,7
1255,130961-4-5-0,fold7/130961-4-5-0.wav,4,7
1256,130961-4-5-1,fold7/130961-4-5-1.wav,4,7
1257,130961-4-5-2,fold7/130961-4-5-2.wav,4,7
1258,130961-4-5-3,fold7/130961-4-5-3.wav,4,7
1259,130961-4-5-4,fold7/130961-4-5-4.wav,4,7
1260,130961-4-5-5,fold7/130961-4-5-5.wav,4,7
1261,131199-3-0-0,fold5/131199-3-0-0.wav,3,5
1262,131428-9-0-3,fold4/131428-9-0-3.wav,9,4
1263,131428-9-0-5,fold4/131428-9-0-5.wav,9,4
1264,131428-9-1-0,fold4/131428-9-1-0.wav,9,4
1265,131428-9-1-19,fold4/131428-9-1-19.wav,9,4
1266,131428-9-1-8,fold4/131428-9-1-8.wav,9,4
1267,131428-9-1-9,fold4/131428-9-1-9.wav,9,4
1268,131571-6-0-0,fold8/131571-6-0-0.wav,6,8
1269,131918-7-0-0,fold6/131918-7-0-0.wav,7,6
1270,131918-7-0-1,fold6/131918-7-0-1.wav,7,6
1271,131918-7-0-2,fold6/131918-7-0-2.wav,7,6
1272,131918-7-0-3,fold6/131918-7-0-3.wav,7,6
1273,131918-7-0-4,fold6/131918-7-0-4.wav,7,6
1274,131918-7-0-5,fold6/131918-7-0-5.wav,7,6
1275,131918-7-0-6,fold6/131918-7-0-6.wav,7,6
1276,131918-7-0-7,fold6/131918-7-0-7.wav,7,6
1277,131918-7-0-8,fold6/131918-7-0-8.wav,7,6
1278,132016-7-0-0,fold4/132016-7-0-0.wav,7,4
1279,132016-7-0-1,fold4/132016-7-0-1.wav,7,4
1280,132016-7-0-2,fold4/132016-7-0-2.wav,7,4
1281,132016-7-0-3,fold4/132016-7-0-3.wav,7,4
1282,132016-7-0-4,fold4/132016-7-0-4.wav,7,4
1283,132016-7-0-5,fold4/132016-7-0-5.wav,7,4
1284,132016-7-0-6,fold4/132016-7-0-6.wav,7,4
1285,132016-7-0-7,fold4/132016-7-0-7.wav,7,4
1286,132016-7-0-8,fold4/132016-7-0-8.wav,7,4
1287,132016-9-0-0,fold1/132016-9-0-0.wav,9,1
1288,132016-9-0-11,fold1/132016-9-0-11.wav,9,1
1289,132016-9-0-14,fold1/132016-9-0-14.wav,9,1
1290,132016-9-0-16,fold1/132016-9-0-16.wav,9,1
1291,132016-9-0-20,fold1/132016-9-0-20.wav,9,1
1292,132016-9-0-6,fold1/132016-9-0-6.wav,9,1
1293,132021-7-0-0,fold6/132021-7-0-0.wav,7,6
1294,132021-7-0-1,fold6/132021-7-0-1.wav,7,6
1295,132021-7-0-10,fold6/132021-7-0-10.wav,7,6
1296,132021-7-0-11,fold6/132021-7-0-11.wav,7,6
1297,132021-7-0-12,fold6/132021-7-0-12.wav,7,6
1298,132021-7-0-2,fold6/132021-7-0-2.wav,7,6
1299,132021-7-0-3,fold6/132021-7-0-3.wav,7,6
1300,132021-7-0-4,fold6/132021-7-0-4.wav,7,6
1301,132021-7-0-5,fold6/132021-7-0-5.wav,7,6
1302,132021-7-0-6,fold6/132021-7-0-6.wav,7,6
1303,132021-7-0-7,fold6/132021-7-0-7.wav,7,6
1304,132021-7-0-8,fold6/132021-7-0-8.wav,7,6
1305,132021-7-0-9,fold6/132021-7-0-9.wav,7,6
1306,132021-7-1-0,fold6/132021-7-1-0.wav,7,6
1307,132073-1-0-0,fold2/132073-1-0-0.wav,1,2
1308,132073-1-1-0,fold2/132073-1-1-0.wav,1,2
1309,132073-1-2-0,fold2/132073-1-2-0.wav,1,2
1310,132073-1-3-0,fold2/132073-1-3-0.wav,1,2
1311,132073-1-4-0,fold2/132073-1-4-0.wav,1,2
1312,132073-1-5-0,fold2/132073-1-5-0.wav,1,2
1313,132073-1-6-0,fold2/132073-1-6-0.wav,1,2
1314,132108-9-0-12,fold4/132108-9-0-12.wav,9,4
1315,132108-9-0-21,fold4/132108-9-0-21.wav,9,4
1316,132108-9-1-1,fold4/132108-9-1-1.wav,9,4
1317,132108-9-1-24,fold4/132108-9-1-24.wav,9,4
1318,132108-9-1-26,fold4/132108-9-1-26.wav,9,4
1319,132108-9-1-27,fold4/132108-9-1-27.wav,9,4
1320,132162-9-1-3,fold6/132162-9-1-3.wav,9,6
1321,132162-9-1-58,fold6/132162-9-1-58.wav,9,6
1322,132162-9-1-63,fold6/132162-9-1-63.wav,9,6
1323,132162-9-1-67,fold6/132162-9-1-67.wav,9,6
1324,132162-9-1-68,fold6/132162-9-1-68.wav,9,6
1325,132162-9-1-73,fold6/132162-9-1-73.wav,9,6
1326,13230-0-0-1,fold3/13230-0-0-1.wav,0,3
1327,13230-0-0-10,fold3/13230-0-0-10.wav,0,3
1328,13230-0-0-11,fold3/13230-0-0-11.wav,0,3
1329,13230-0-0-12,fold3/13230-0-0-12.wav,0,3
1330,13230-0-0-13,fold3/13230-0-0-13.wav,0,3
1331,13230-0-0-14,fold3/13230-0-0-14.wav,0,3
1332,13230-0-0-16,fold3/13230-0-0-16.wav,0,3
1333,13230-0-0-17,fold3/13230-0-0-17.wav,0,3
1334,13230-0-0-18,fold3/13230-0-0-18.wav,0,3
1335,13230-0-0-19,fold3/13230-0-0-19.wav,0,3
1336,13230-0-0-20,fold3/13230-0-0-20.wav,0,3
1337,13230-0-0-22,fold3/13230-0-0-22.wav,0,3
1338,13230-0-0-23,fold3/13230-0-0-23.wav,0,3
1339,13230-0-0-24,fold3/13230-0-0-24.wav,0,3
1340,13230-0-0-25,fold3/13230-0-0-25.wav,0,3
1341,13230-0-0-26,fold3/13230-0-0-26.wav,0,3
1342,13230-0-0-27,fold3/13230-0-0-27.wav,0,3
1343,13230-0-0-28,fold3/13230-0-0-28.wav,0,3
1344,13230-0-0-3,fold3/13230-0-0-3.wav,0,3
1345,13230-0-0-5,fold3/13230-0-0-5.wav,0,3
1346,13230-0-0-6,fold3/13230-0-0-6.wav,0,3
1347,13230-0-0-7,fold3/13230-0-0-7.wav,0,3
1348,13230-0-0-8,fold3/13230-0-0-8.wav,0,3
1349,13230-0-0-9,fold3/13230-0-0-9.wav,0,3
1350,132855-2-0-113,fold3/132855-2-0-113.wav,2,3
1351,132855-2-0-41,fold3/132855-2-0-41.wav,2,3
1352,132855-2-0-58,fold3/132855-2-0-58.wav,2,3
1353,132855-2-0-70,fold3/132855-2-0-70.wav,2,3
1354,132855-2-0-77,fold3/132855-2-0-77.wav,2,3
1355,132855-2-0-88,fold3/132855-2-0-88.wav,2,3
1356,132855-2-0-90,fold3/132855-2-0-90.wav,2,3
1357,132855-2-0-99,fold3/132855-2-0-99.wav,2,3
1358,133090-2-0-14,fold8/133090-2-0-14.wav,2,8
1359,133090-2-0-20,fold8/133090-2-0-20.wav,2,8
1360,133090-2-0-28,fold8/133090-2-0-28.wav,2,8
1361,133090-2-0-37,fold8/133090-2-0-37.wav,2,8
1362,133090-2-0-38,fold8/133090-2-0-38.wav,2,8
1363,133090-2-0-64,fold8/133090-2-0-64.wav,2,8
1364,133090-2-0-70,fold8/133090-2-0-70.wav,2,8
1365,133090-2-0-76,fold8/133090-2-0-76.wav,2,8
1366,133473-8-0-0,fold8/133473-8-0-0.wav,8,8
1367,133473-8-0-1,fold8/133473-8-0-1.wav,8,8
1368,133473-8-0-2,fold8/133473-8-0-2.wav,8,8
1369,133473-8-0-3,fold8/133473-8-0-3.wav,8,8
1370,133473-8-0-4,fold8/133473-8-0-4.wav,8,8
1371,133473-8-0-5,fold8/133473-8-0-5.wav,8,8
1372,133494-2-0-18,fold6/133494-2-0-18.wav,2,6
1373,133494-2-0-19,fold6/133494-2-0-19.wav,2,6
1374,133494-2-0-22,fold6/133494-2-0-22.wav,2,6
1375,133494-2-0-25,fold6/133494-2-0-25.wav,2,6
1376,133494-2-0-26,fold6/133494-2-0-26.wav,2,6
1377,133494-2-0-31,fold6/133494-2-0-31.wav,2,6
1378,133494-2-0-37,fold6/133494-2-0-37.wav,2,6
1379,133494-2-0-45,fold6/133494-2-0-45.wav,2,6
1380,133797-6-0-0,fold6/133797-6-0-0.wav,6,6
1381,133797-6-1-0,fold6/133797-6-1-0.wav,6,6
1382,133797-6-2-0,fold6/133797-6-2-0.wav,6,6
1383,134717-0-0-0,fold1/134717-0-0-0.wav,0,1
1384,134717-0-0-1,fold1/134717-0-0-1.wav,0,1
1385,134717-0-0-12,fold1/134717-0-0-12.wav,0,1
1386,134717-0-0-13,fold1/134717-0-0-13.wav,0,1
1387,134717-0-0-14,fold1/134717-0-0-14.wav,0,1
1388,134717-0-0-15,fold1/134717-0-0-15.wav,0,1
1389,134717-0-0-16,fold1/134717-0-0-16.wav,0,1
1390,134717-0-0-18,fold1/134717-0-0-18.wav,0,1
1391,134717-0-0-19,fold1/134717-0-0-19.wav,0,1
1392,134717-0-0-2,fold1/134717-0-0-2.wav,0,1
1393,134717-0-0-20,fold1/134717-0-0-20.wav,0,1
1394,134717-0-0-21,fold1/134717-0-0-21.wav,0,1
1395,134717-0-0-22,fold1/134717-0-0-22.wav,0,1
1396,134717-0-0-23,fold1/134717-0-0-23.wav,0,1
1397,134717-0-0-24,fold1/134717-0-0-24.wav,0,1
1398,134717-0-0-25,fold1/134717-0-0-25.wav,0,1
1399,134717-0-0-26,fold1/134717-0-0-26.wav,0,1
1400,134717-0-0-27,fold1/134717-0-0-27.wav,0,1
1401,134717-0-0-28,fold1/134717-0-0-28.wav,0,1
1402,134717-0-0-4,fold1/134717-0-0-4.wav,0,1
1403,134717-0-0-5,fold1/134717-0-0-5.wav,0,1
1404,134717-0-0-6,fold1/134717-0-0-6.wav,0,1
1405,134717-0-0-7,fold1/134717-0-0-7.wav,0,1
1406,134717-0-0-8,fold1/134717-0-0-8.wav,0,1
1407,134717-0-0-9,fold1/134717-0-0-9.wav,0,1
1408,135160-8-0-0,fold6/135160-8-0-0.wav,8,6
1409,135160-8-0-1,fold6/135160-8-0-1.wav,8,6
1410,135160-8-0-10,fold6/135160-8-0-10.wav,8,6
1411,135160-8-0-11,fold6/135160-8-0-11.wav,8,6
1412,135160-8-0-2,fold6/135160-8-0-2.wav,8,6
1413,135160-8-0-3,fold6/135160-8-0-3.wav,8,6
1414,135160-8-0-4,fold6/135160-8-0-4.wav,8,6
1415,135160-8-0-5,fold6/135160-8-0-5.wav,8,6
1416,135160-8-0-6,fold6/135160-8-0-6.wav,8,6
1417,135160-8-0-7,fold6/135160-8-0-7.wav,8,6
1418,135160-8-0-8,fold6/135160-8-0-8.wav,8,6
1419,135160-8-0-9,fold6/135160-8-0-9.wav,8,6
1420,135526-6-0-0,fold3/135526-6-0-0.wav,6,3
1421,135526-6-1-0,fold3/135526-6-1-0.wav,6,3
1422,135526-6-10-0,fold3/135526-6-10-0.wav,6,3
1423,135526-6-11-0,fold3/135526-6-11-0.wav,6,3
1424,135526-6-12-0,fold3/135526-6-12-0.wav,6,3
1425,135526-6-13-0,fold3/135526-6-13-0.wav,6,3
1426,135526-6-2-0,fold3/135526-6-2-0.wav,6,3
1427,135526-6-3-0,fold3/135526-6-3-0.wav,6,3
1428,135526-6-4-0,fold3/135526-6-4-0.wav,6,3
1429,135526-6-5-0,fold3/135526-6-5-0.wav,6,3
1430,135526-6-6-0,fold3/135526-6-6-0.wav,6,3
1431,135526-6-7-0,fold3/135526-6-7-0.wav,6,3
1432,135526-6-8-0,fold3/135526-6-8-0.wav,6,3
1433,135526-6-9-0,fold3/135526-6-9-0.wav,6,3
1434,135527-6-0-0,fold7/135527-6-0-0.wav,6,7
1435,135527-6-1-0,fold7/135527-6-1-0.wav,6,7
1436,135527-6-10-0,fold7/135527-6-10-0.wav,6,7
1437,135527-6-11-0,fold7/135527-6-11-0.wav,6,7
1438,135527-6-12-0,fold7/135527-6-12-0.wav,6,7
1439,135527-6-13-0,fold7/135527-6-13-0.wav,6,7
1440,135527-6-14-0,fold7/135527-6-14-0.wav,6,7
1441,135527-6-14-1,fold7/135527-6-14-1.wav,6,7
1442,135527-6-14-10,fold7/135527-6-14-10.wav,6,7
1443,135527-6-14-2,fold7/135527-6-14-2.wav,6,7
1444,135527-6-14-3,fold7/135527-6-14-3.wav,6,7
1445,135527-6-14-4,fold7/135527-6-14-4.wav,6,7
1446,135527-6-14-5,fold7/135527-6-14-5.wav,6,7
1447,135527-6-14-6,fold7/135527-6-14-6.wav,6,7
1448,135527-6-14-7,fold7/135527-6-14-7.wav,6,7
1449,135527-6-14-8,fold7/135527-6-14-8.wav,6,7
1450,135527-6-14-9,fold7/135527-6-14-9.wav,6,7
1451,135527-6-2-0,fold7/135527-6-2-0.wav,6,7
1452,135527-6-3-0,fold7/135527-6-3-0.wav,6,7
1453,135527-6-4-0,fold7/135527-6-4-0.wav,6,7
1454,135527-6-5-0,fold7/135527-6-5-0.wav,6,7
1455,135527-6-6-0,fold7/135527-6-6-0.wav,6,7
1456,135527-6-7-0,fold7/135527-6-7-0.wav,6,7
1457,135527-6-8-0,fold7/135527-6-8-0.wav,6,7
1458,135527-6-9-0,fold7/135527-6-9-0.wav,6,7
1459,135528-6-0-0,fold4/135528-6-0-0.wav,6,4
1460,135528-6-1-0,fold4/135528-6-1-0.wav,6,4
1461,135528-6-10-0,fold4/135528-6-10-0.wav,6,4
1462,135528-6-11-0,fold4/135528-6-11-0.wav,6,4
1463,135528-6-12-0,fold4/135528-6-12-0.wav,6,4
1464,135528-6-2-0,fold4/135528-6-2-0.wav,6,4
1465,135528-6-3-0,fold4/135528-6-3-0.wav,6,4
1466,135528-6-4-0,fold4/135528-6-4-0.wav,6,4
1467,135528-6-4-1,fold4/135528-6-4-1.wav,6,4
1468,135528-6-4-2,fold4/135528-6-4-2.wav,6,4
1469,135528-6-5-0,fold4/135528-6-5-0.wav,6,4
1470,135528-6-6-0,fold4/135528-6-6-0.wav,6,4
1471,135528-6-7-0,fold4/135528-6-7-0.wav,6,4
1472,135528-6-8-0,fold4/135528-6-8-0.wav,6,4
1473,135528-6-9-0,fold4/135528-6-9-0.wav,6,4
1474,135544-6-0-0,fold6/135544-6-0-0.wav,6,6
1475,135544-6-1-0,fold6/135544-6-1-0.wav,6,6
1476,135544-6-10-0,fold6/135544-6-10-0.wav,6,6
1477,135544-6-11-0,fold6/135544-6-11-0.wav,6,6
1478,135544-6-12-0,fold6/135544-6-12-0.wav,6,6
1479,135544-6-13-0,fold6/135544-6-13-0.wav,6,6
1480,135544-6-14-0,fold6/135544-6-14-0.wav,6,6
1481,135544-6-15-0,fold6/135544-6-15-0.wav,6,6
1482,135544-6-16-0,fold6/135544-6-16-0.wav,6,6
1483,135544-6-17-0,fold6/135544-6-17-0.wav,6,6
1484,135544-6-18-0,fold6/135544-6-18-0.wav,6,6
1485,135544-6-19-0,fold6/135544-6-19-0.wav,6,6
1486,135544-6-2-0,fold6/135544-6-2-0.wav,6,6
1487,135544-6-3-0,fold6/135544-6-3-0.wav,6,6
1488,135544-6-4-0,fold6/135544-6-4-0.wav,6,6
1489,135544-6-5-0,fold6/135544-6-5-0.wav,6,6
1490,135544-6-6-0,fold6/135544-6-6-0.wav,6,6
1491,135544-6-7-0,fold6/135544-6-7-0.wav,6,6
1492,135544-6-8-0,fold6/135544-6-8-0.wav,6,6
1493,135544-6-9-0,fold6/135544-6-9-0.wav,6,6
1494,13577-3-0-0,fold5/13577-3-0-0.wav,3,5
1495,13577-3-0-2,fold5/13577-3-0-2.wav,3,5
1496,13577-3-5-0,fold5/13577-3-5-0.wav,3,5
1497,135776-2-0-32,fold1/135776-2-0-32.wav,2,1
1498,135776-2-0-37,fold1/135776-2-0-37.wav,2,1
1499,135776-2-0-40,fold1/135776-2-0-40.wav,2,1
1500,135776-2-0-49,fold1/135776-2-0-49.wav,2,1
1501,135776-2-0-50,fold1/135776-2-0-50.wav,2,1
1502,135776-2-0-65,fold1/135776-2-0-65.wav,2,1
1503,135776-2-0-85,fold1/135776-2-0-85.wav,2,1
1504,135776-2-0-90,fold1/135776-2-0-90.wav,2,1
1505,13579-2-0-15,fold9/13579-2-0-15.wav,2,9
1506,13579-2-0-16,fold9/13579-2-0-16.wav,2,9
1507,13579-2-0-17,fold9/13579-2-0-17.wav,2,9
1508,13579-2-0-2,fold9/13579-2-0-2.wav,2,9
1509,13579-2-0-38,fold9/13579-2-0-38.wav,2,9
1510,13579-2-0-48,fold9/13579-2-0-48.wav,2,9
1511,13579-2-0-53,fold9/13579-2-0-53.wav,2,9
1512,13579-2-0-62,fold9/13579-2-0-62.wav,2,9
1513,135849-4-0-0,fold7/135849-4-0-0.wav,4,7
1514,136399-6-0-0,fold9/136399-6-0-0.wav,6,9
1515,136399-6-1-0,fold9/136399-6-1-0.wav,6,9
1516,136399-6-2-0,fold9/136399-6-2-0.wav,6,9
1517,136399-6-3-0,fold9/136399-6-3-0.wav,6,9
1518,136399-6-4-0,fold9/136399-6-4-0.wav,6,9
1519,136399-6-5-0,fold9/136399-6-5-0.wav,6,9
1520,136399-6-6-0,fold9/136399-6-6-0.wav,6,9
1521,136399-6-7-0,fold9/136399-6-7-0.wav,6,9
1522,136399-6-8-0,fold9/136399-6-8-0.wav,6,9
1523,136399-6-9-0,fold9/136399-6-9-0.wav,6,9
1524,136558-9-0-1,fold10/136558-9-0-1.wav,9,10
1525,136558-9-0-2,fold10/136558-9-0-2.wav,9,10
1526,136558-9-1-10,fold10/136558-9-1-10.wav,9,10
1527,136558-9-1-21,fold10/136558-9-1-21.wav,9,10
1528,136558-9-1-26,fold10/136558-9-1-26.wav,9,10
1529,136558-9-1-39,fold10/136558-9-1-39.wav,9,10
1530,137156-9-0-28,fold1/137156-9-0-28.wav,9,1
1531,137156-9-0-30,fold1/137156-9-0-30.wav,9,1
1532,137156-9-0-31,fold1/137156-9-0-31.wav,9,1
1533,137156-9-0-5,fold1/137156-9-0-5.wav,9,1
1534,137156-9-0-73,fold1/137156-9-0-73.wav,9,1
1535,137156-9-0-79,fold1/137156-9-0-79.wav,9,1
1536,137803-3-0-0,fold9/137803-3-0-0.wav,3,9
1537,137803-3-0-1,fold9/137803-3-0-1.wav,3,9
1538,137803-3-0-2,fold9/137803-3-0-2.wav,3,9
1539,137815-4-0-0,fold9/137815-4-0-0.wav,4,9
1540,137815-4-0-1,fold9/137815-4-0-1.wav,4,9
1541,137815-4-0-10,fold9/137815-4-0-10.wav,4,9
1542,137815-4-0-2,fold9/137815-4-0-2.wav,4,9
1543,137815-4-0-3,fold9/137815-4-0-3.wav,4,9
1544,137815-4-0-4,fold9/137815-4-0-4.wav,4,9
1545,137815-4-0-5,fold9/137815-4-0-5.wav,4,9
1546,137815-4-0-6,fold9/137815-4-0-6.wav,4,9
1547,137815-4-0-7,fold9/137815-4-0-7.wav,4,9
1548,137815-4-0-8,fold9/137815-4-0-8.wav,4,9
1549,137815-4-0-9,fold9/137815-4-0-9.wav,4,9
1550,137969-2-0-18,fold6/137969-2-0-18.wav,2,6
1551,137969-2-0-20,fold6/137969-2-0-20.wav,2,6
1552,137969-2-0-37,fold6/137969-2-0-37.wav,2,6
1553,137969-2-0-4,fold6/137969-2-0-4.wav,2,6
1554,137969-2-0-41,fold6/137969-2-0-41.wav,2,6
1555,137969-2-0-55,fold6/137969-2-0-55.wav,2,6
1556,137969-2-0-56,fold6/137969-2-0-56.wav,2,6
1557,137971-2-0-0,fold4/137971-2-0-0.wav,2,4
1558,137971-2-0-2,fold4/137971-2-0-2.wav,2,4
1559,137971-2-0-3,fold4/137971-2-0-3.wav,2,4
1560,137971-2-0-4,fold4/137971-2-0-4.wav,2,4
1561,137971-2-0-5,fold4/137971-2-0-5.wav,2,4
1562,137971-2-0-6,fold4/137971-2-0-6.wav,2,4
1563,137971-2-0-8,fold4/137971-2-0-8.wav,2,4
1564,138015-3-0-1,fold1/138015-3-0-1.wav,3,1
1565,138015-3-0-5,fold1/138015-3-0-5.wav,3,1
1566,138015-3-0-7,fold1/138015-3-0-7.wav,3,1
1567,138017-9-0-2,fold10/138017-9-0-2.wav,9,10
1568,138017-9-0-9,fold10/138017-9-0-9.wav,9,10
1569,138017-9-1-10,fold10/138017-9-1-10.wav,9,10
1570,138017-9-1-16,fold10/138017-9-1-16.wav,9,10
1571,138017-9-1-4,fold10/138017-9-1-4.wav,9,10
1572,138017-9-1-6,fold10/138017-9-1-6.wav,9,10
1573,138031-2-0-13,fold1/138031-2-0-13.wav,2,1
1574,138031-2-0-2,fold1/138031-2-0-2.wav,2,1
1575,138031-2-0-22,fold1/138031-2-0-22.wav,2,1
1576,138031-2-0-23,fold1/138031-2-0-23.wav,2,1
1577,138031-2-0-28,fold1/138031-2-0-28.wav,2,1
1578,138031-2-0-45,fold1/138031-2-0-45.wav,2,1
1579,138031-2-0-47,fold1/138031-2-0-47.wav,2,1
1580,138031-2-0-7,fold1/138031-2-0-7.wav,2,1
1581,138465-1-0-0,fold8/138465-1-0-0.wav,1,8
1582,138468-1-0-0,fold9/138468-1-0-0.wav,1,9
1583,138473-9-0-12,fold3/138473-9-0-12.wav,9,3
1584,138473-9-0-29,fold3/138473-9-0-29.wav,9,3
1585,138473-9-0-35,fold3/138473-9-0-35.wav,9,3
1586,138473-9-0-38,fold3/138473-9-0-38.wav,9,3
1587,138473-9-0-5,fold3/138473-9-0-5.wav,9,3
1588,138473-9-0-6,fold3/138473-9-0-6.wav,9,3
1589,139000-4-0-0,fold8/139000-4-0-0.wav,4,8
1590,139000-4-0-1,fold8/139000-4-0-1.wav,4,8
1591,139000-4-0-2,fold8/139000-4-0-2.wav,4,8
1592,139665-9-0-19,fold5/139665-9-0-19.wav,9,5
1593,139665-9-0-23,fold5/139665-9-0-23.wav,9,5
1594,139665-9-0-25,fold5/139665-9-0-25.wav,9,5
1595,139665-9-0-32,fold5/139665-9-0-32.wav,9,5
1596,139665-9-0-8,fold5/139665-9-0-8.wav,9,5
1597,139665-9-0-9,fold5/139665-9-0-9.wav,9,5
1598,139948-3-0-0,fold5/139948-3-0-0.wav,3,5
1599,139948-3-1-0,fold5/139948-3-1-0.wav,3,5
1600,139948-3-2-0,fold5/139948-3-2-0.wav,3,5
1601,139948-3-4-0,fold5/139948-3-4-0.wav,3,5
1602,139951-9-0-13,fold1/139951-9-0-13.wav,9,1
1603,139951-9-0-17,fold1/139951-9-0-17.wav,9,1
1604,139951-9-0-29,fold1/139951-9-0-29.wav,9,1
1605,139951-9-0-33,fold1/139951-9-0-33.wav,9,1
1606,139951-9-0-45,fold1/139951-9-0-45.wav,9,1
1607,139951-9-0-9,fold1/139951-9-0-9.wav,9,1
1608,140824-4-0-0,fold4/140824-4-0-0.wav,4,4
1609,14110-4-0-0,fold4/14110-4-0-0.wav,4,4
1610,14110-4-0-1,fold4/14110-4-0-1.wav,4,4
1611,14110-4-0-2,fold4/14110-4-0-2.wav,4,4
1612,14111-4-0-0,fold9/14111-4-0-0.wav,4,9
